source_job_id,title,company_name,salary_text,city,district,experience,education,industry,company_size,financing_stage,skills,description,source,source_url,publish_time,crawl_time
boss-00381,前端开发工程师,成都星河数据有限公司,9-20K,成都,锦江区,5-10年,大专,智能制造,500-999人,C轮及以上,"JavaScript,TypeScript,React,Vue",负责 Web 前端开发，参与组件库建设和性能优化，熟悉 React/Vue 技术栈，有 TypeScript 项目经验。,boss,https://boss.example.invalid/jobs/381,2026-04-23,2026-06-04 15:15:30
lagou-00382,数据分析师,成都锦城科技有限公司,10-15K·13薪,成都,武侯区,不限,不限,互联网,100-499人,未融资,"SQL,Python,Excel,Tableau,数据分析,数据可视化",负责业务数据分析、指标体系建设和数据看板搭建，熟练 SQL、Excel 和 Python，能独立完成分析报告。,lagou,https://lagou.example.invalid/jobs/382,2026-03-16,2026-06-02 23:15:30
lagou-00383,运维工程师,成都宏图软件有限公司,10-17K,成都,锦江区,1-3年,不限,教育培训,100-499人,上市公司,"Linux,Docker,Kubernetes,Redis,MySQL",负责系统部署上线、监控告警和故障排查，熟悉 Linux、Docker 和 Kubernetes 容器编排。,lagou,https://lagou.example.invalid/jobs/383,2026-03-15,2026-06-03 13:15:30
liepin-00384,Java 开发工程师,成都天府科技有限公司,10-24K·14薪,成都,高新区,不限,本科,企业服务,100-499人,B轮,"Java,Spring Boot,MySQL,Redis,Linux",负责 Java 后端系统开发与维护，熟悉 Spring Boot、MySQL、Redis 和 Linux 环境部署，有分布式项目经验优先。,liepin,https://liepin.example.invalid/jobs/384,2026-03-25,2026-06-03 17:15:30
lagou-00385,Python 后端工程师,成都锦城科技有限公司,11-22K,成都,天府新区,3-5年,本科,软件服务,1000-9999人,A轮,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，参与系统架构设计，使用 Python、FastAPI、PostgreSQL、Redis、Docker 构建稳定高效的微服务接口。,lagou,https://lagou.example.invalid/jobs/385,2026-04-02,2026-06-04 01:15:30
boss-00386,电商运营,成都宏图科技有限公司,4-12K,成都,锦江区,1-3年,硕士,教育培训,500-999人,B轮,"电商运营,Excel,数据分析,用户增长",负责店铺运营、活动策划和数据复盘，具备天猫/京东等电商平台运营经验，善于数据驱动增长。,boss,https://boss.example.invalid/jobs/386,2026-05-15,2026-06-04 20:15:30
lagou-00387,数据分析师,成都天府软件有限公司,6-20K,成都,武侯区,不限,硕士,教育培训,1000-9999人,未融资,"SQL,Python,Excel,Tableau,数据分析,数据可视化",负责业务数据分析、指标体系建设和数据看板搭建，熟练 SQL、Excel 和 Python，能独立完成分析报告。,lagou,https://lagou.example.invalid/jobs/387,2026-05-05,2026-06-02 19:15:30
lagou-00388,数据分析师,成都宏图信息有限公司,10-22K,成都,双流区,3-5年,大专,电子商务,100-499人,未融资,"SQL,Python,Excel,Tableau,数据分析,数据可视化",负责业务数据分析、指标体系建设和数据看板搭建，熟练 SQL、Excel 和 Python，能独立完成分析报告。,lagou,https://lagou.example.invalid/jobs/388,2026-04-18,2026-06-04 06:15:30
liepin-00389,产品经理,成都鼎新信息有限公司,9-20K,成都,天府新区,1-3年,大专,教育培训,100-499人,未融资,"需求分析,原型设计,项目管理,Figma",负责需求分析、产品规划和项目推进，熟悉原型设计工具和敏捷开发流程，具备跨团队沟通协调能力。,liepin,https://liepin.example.invalid/jobs/389,2026-04-12,2026-06-04 02:15:30
liepin-00390,电商运营,成都天府信息有限公司,5-18K,成都,成华区,5-10年,大专,教育培训,100-499人,C轮及以上,"电商运营,Excel,数据分析,用户增长",负责店铺运营、活动策划和数据复盘，具备天猫/京东等电商平台运营经验，善于数据驱动增长。,liepin,https://liepin.example.invalid/jobs/390,2026-06-03,2026-06-02 17:15:30
boss-00391,Python 后端工程师,成都宏图科技有限公司,10-28K·13薪,成都,双流区,5-10年,大专,互联网,20-99人,上市公司,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，参与系统架构设计，使用 Python、FastAPI、PostgreSQL、Redis、Docker 构建稳定高效的微服务接口。,boss,https://boss.example.invalid/jobs/391,2026-03-29,2026-06-02 21:15:30
lagou-00392,前端开发工程师,成都蓉创信息有限公司,9-21K·13薪,成都,武侯区,不限,硕士,金融科技,100-499人,上市公司,"JavaScript,TypeScript,React,Vue",负责 Web 前端开发，参与组件库建设和性能优化，熟悉 React/Vue 技术栈，有 TypeScript 项目经验。,lagou,https://lagou.example.invalid/jobs/392,2026-06-02,2026-06-02 10:15:30
boss-00393,测试工程师,成都云智数据有限公司,8-12K·13薪,成都,双流区,3-5年,大专,企业服务,20-99人,C轮及以上,"Python,SQL,Linux",负责接口测试、自动化测试用例编写和质量保障，熟悉 Python 脚本和 SQL 查询，有 CI/CD 集成经验优先。,boss,https://boss.example.invalid/jobs/393,2026-03-08,2026-06-03 05:15:30
boss-00394,UI 设计师,成都云智数据有限公司,7-13K,成都,双流区,1-3年,不限,教育培训,100-499人,天使轮,"Figma,Photoshop,原型设计",负责产品界面设计、设计规范制定和交互细节优化，熟悉 Figma 和 PS，对用户体验有较高追求。,boss,https://boss.example.invalid/jobs/394,2026-04-19,2026-06-02 12:15:30
lagou-00395,UI 设计师,成都蓉创软件有限公司,5-20K,成都,青羊区,不限,不限,电子商务,500-999人,B轮,"Figma,Photoshop,原型设计",负责产品界面设计、设计规范制定和交互细节优化，熟悉 Figma 和 PS，对用户体验有较高追求。,lagou,https://lagou.example.invalid/jobs/395,2026-04-24,2026-06-03 02:15:30
51job-00396,UI 设计师,成都星河信息有限公司,5-20K·13薪,成都,天府新区,不限,不限,金融科技,100-499人,A轮,"Figma,Photoshop,原型设计",负责产品界面设计、设计规范制定和交互细节优化，熟悉 Figma 和 PS，对用户体验有较高追求。,51job,https://51job.example.invalid/jobs/396,2026-03-17,2026-06-03 00:15:30
lagou-00397,前端开发工程师,成都云智数据有限公司,9-18K·13薪,成都,天府新区,1-3年,硕士,电子商务,1000-9999人,B轮,"JavaScript,TypeScript,React,Vue",负责 Web 前端开发，参与组件库建设和性能优化，熟悉 React/Vue 技术栈，有 TypeScript 项目经验。,lagou,https://lagou.example.invalid/jobs/397,2026-05-16,2026-06-03 21:15:30
lagou-00398,数据分析师,成都鼎新软件有限公司,6-15K·14薪,成都,金牛区,5-10年,硕士,电子商务,100-499人,A轮,"SQL,Python,Excel,Tableau,数据分析,数据可视化",负责业务数据分析、指标体系建设和数据看板搭建，熟练 SQL、Excel 和 Python，能独立完成分析报告。,lagou,https://lagou.example.invalid/jobs/398,2026-04-13,2026-06-03 04:15:30
51job-00399,数据分析师,成都蓉创软件有限公司,9-20K,成都,高新区,1-3年,本科,软件服务,100-499人,上市公司,"SQL,Python,Excel,Tableau,数据分析,数据可视化",负责业务数据分析、指标体系建设和数据看板搭建，熟练 SQL、Excel 和 Python，能独立完成分析报告。,51job,https://51job.example.invalid/jobs/399,2026-05-17,2026-06-03 02:15:30
51job-00400,数据分析师,成都鼎新信息有限公司,6-15K,成都,锦江区,不限,本科,电子商务,100-499人,A轮,"SQL,Python,Excel,Tableau,数据分析,数据可视化",负责业务数据分析、指标体系建设和数据看板搭建，熟练 SQL、Excel 和 Python，能独立完成分析报告。,51job,https://51job.example.invalid/jobs/400,2026-04-09,2026-06-03 14:15:30
boss-00401,前端开发工程师,成都锦城软件有限公司,11-21K,成都,高新区,1-3年,不限,智能制造,500-999人,上市公司,"JavaScript,TypeScript,React,Vue",负责 Web 前端开发，参与组件库建设和性能优化，熟悉 React/Vue 技术栈，有 TypeScript 项目经验。,boss,https://boss.example.invalid/jobs/401,2026-04-14,2026-06-02 08:15:30
liepin-00402,产品经理,成都宏图科技有限公司,12-21K,成都,金牛区,不限,本科,互联网,1000-9999人,C轮及以上,"需求分析,原型设计,项目管理,Figma",负责需求分析、产品规划和项目推进，熟悉原型设计工具和敏捷开发流程，具备跨团队沟通协调能力。,liepin,https://liepin.example.invalid/jobs/402,2026-03-08,2026-06-04 09:15:30
boss-00403,测试工程师,成都天府数据有限公司,5-17K,成都,青羊区,不限,不限,教育培训,1000-9999人,上市公司,"Python,SQL,Linux",负责接口测试、自动化测试用例编写和质量保障，熟悉 Python 脚本和 SQL 查询，有 CI/CD 集成经验优先。,boss,https://boss.example.invalid/jobs/403,2026-03-22,2026-06-02 04:15:30
51job-00404,运维工程师,成都博思信息有限公司,8-22K·13薪,成都,高新区,3-5年,硕士,电子商务,20-99人,A轮,"Linux,Docker,Kubernetes,Redis,MySQL",负责系统部署上线、监控告警和故障排查，熟悉 Linux、Docker 和 Kubernetes 容器编排。,51job,https://51job.example.invalid/jobs/404,2026-03-11,2026-06-03 01:15:30
lagou-00405,产品经理,成都蓉创信息有限公司,11-20K·13薪,成都,天府新区,5-10年,大专,企业服务,20-99人,天使轮,"需求分析,原型设计,项目管理,Figma",负责需求分析、产品规划和项目推进，熟悉原型设计工具和敏捷开发流程，具备跨团队沟通协调能力。,lagou,https://lagou.example.invalid/jobs/405,2026-04-12,2026-06-02 15:15:30
boss-00406,电商运营,成都博思数据有限公司,8-16K·13薪,成都,双流区,1-3年,硕士,智能制造,100-499人,天使轮,"电商运营,Excel,数据分析,用户增长",负责店铺运营、活动策划和数据复盘，具备天猫/京东等电商平台运营经验，善于数据驱动增长。,boss,https://boss.example.invalid/jobs/406,2026-05-24,2026-06-04 23:15:30
boss-00407,产品经理,成都宏图软件有限公司,12-26K,成都,成华区,不限,不限,软件服务,500-999人,A轮,"需求分析,原型设计,项目管理,Figma",负责需求分析、产品规划和项目推进，熟悉原型设计工具和敏捷开发流程，具备跨团队沟通协调能力。,boss,https://boss.example.invalid/jobs/407,2026-03-22,2026-06-03 09:15:30
lagou-00408,算法工程师,成都云智科技有限公司,18-38K,成都,天府新区,5-10年,不限,教育培训,500-999人,C轮及以上,"Python,机器学习,深度学习,C++",负责推荐/搜索/广告等算法模型开发与优化，熟悉主流深度学习框架，有实际业务落地经验。,lagou,https://lagou.example.invalid/jobs/408,2026-03-08,2026-06-03 16:15:30
boss-00409,运维工程师,成都蓉创信息有限公司,9-22K·14薪,成都,金牛区,不限,大专,电子商务,1000-9999人,上市公司,"Linux,Docker,Kubernetes,Redis,MySQL",负责系统部署上线、监控告警和故障排查，熟悉 Linux、Docker 和 Kubernetes 容器编排。,boss,https://boss.example.invalid/jobs/409,2026-03-31,2026-06-04 21:15:30
51job-00410,前端开发工程师,成都云智数据有限公司,7-21K,成都,双流区,不限,大专,企业服务,100-499人,未融资,"JavaScript,TypeScript,React,Vue",负责 Web 前端开发，参与组件库建设和性能优化，熟悉 React/Vue 技术栈，有 TypeScript 项目经验。,51job,https://51job.example.invalid/jobs/410,2026-03-15,2026-06-03 02:15:30
51job-00411,UI 设计师,成都星河数据有限公司,7-18K,成都,成华区,不限,大专,教育培训,500-999人,A轮,"Figma,Photoshop,原型设计",负责产品界面设计、设计规范制定和交互细节优化，熟悉 Figma 和 PS，对用户体验有较高追求。,51job,https://51job.example.invalid/jobs/411,2026-03-09,2026-06-03 01:15:30
lagou-00412,测试工程师,成都天府科技有限公司,6-13K·13薪,成都,锦江区,5-10年,不限,互联网,100-499人,未融资,"Python,SQL,Linux",负责接口测试、自动化测试用例编写和质量保障，熟悉 Python 脚本和 SQL 查询，有 CI/CD 集成经验优先。,lagou,https://lagou.example.invalid/jobs/412,2026-04-01,2026-06-03 19:15:30
liepin-00413,产品经理,成都云智科技有限公司,10-21K,成都,金牛区,1-3年,大专,智能制造,100-499人,A轮,"需求分析,原型设计,项目管理,Figma",负责需求分析、产品规划和项目推进，熟悉原型设计工具和敏捷开发流程，具备跨团队沟通协调能力。,liepin,https://liepin.example.invalid/jobs/413,2026-05-13,2026-06-03 09:15:30
boss-00414,前端开发工程师,成都博思科技有限公司,7-23K,成都,武侯区,不限,不限,企业服务,20-99人,B轮,"JavaScript,TypeScript,React,Vue",负责 Web 前端开发，参与组件库建设和性能优化，熟悉 React/Vue 技术栈，有 TypeScript 项目经验。,boss,https://boss.example.invalid/jobs/414,2026-06-02,2026-06-02 10:15:30
boss-00415,Python 后端工程师,成都天府信息有限公司,10-25K,成都,武侯区,不限,不限,软件服务,500-999人,C轮及以上,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，参与系统架构设计，使用 Python、FastAPI、PostgreSQL、Redis、Docker 构建稳定高效的微服务接口。,boss,https://boss.example.invalid/jobs/415,2026-05-20,2026-06-03 21:15:30
boss-00416,前端开发工程师,成都天府信息有限公司,11-20K,成都,武侯区,1-3年,不限,智能制造,20-99人,天使轮,"JavaScript,TypeScript,React,Vue",负责 Web 前端开发，参与组件库建设和性能优化，熟悉 React/Vue 技术栈，有 TypeScript 项目经验。,boss,https://boss.example.invalid/jobs/416,2026-03-22,2026-06-04 22:15:30
liepin-00417,测试工程师,成都博思软件有限公司,9-14K,成都,武侯区,1-3年,硕士,互联网,500-999人,未融资,"Python,SQL,Linux",负责接口测试、自动化测试用例编写和质量保障，熟悉 Python 脚本和 SQL 查询，有 CI/CD 集成经验优先。,liepin,https://liepin.example.invalid/jobs/417,2026-05-12,2026-06-03 02:15:30
51job-00418,UI 设计师,成都星河数据有限公司,6-20K·13薪,成都,成华区,不限,硕士,电子商务,1000-9999人,C轮及以上,"Figma,Photoshop,原型设计",负责产品界面设计、设计规范制定和交互细节优化，熟悉 Figma 和 PS，对用户体验有较高追求。,51job,https://51job.example.invalid/jobs/418,2026-03-25,2026-06-04 18:15:30
51job-00419,数据分析师,成都宏图数据有限公司,10-21K,成都,双流区,不限,硕士,智能制造,20-99人,B轮,"SQL,Python,Excel,Tableau,数据分析,数据可视化",负责业务数据分析、指标体系建设和数据看板搭建，熟练 SQL、Excel 和 Python，能独立完成分析报告。,51job,https://51job.example.invalid/jobs/419,2026-05-11,2026-06-04 15:15:30
lagou-00420,算法工程师,成都锦城科技有限公司,16-33K,成都,双流区,1-3年,本科,软件服务,1000-9999人,未融资,"Python,机器学习,深度学习,C++",负责推荐/搜索/广告等算法模型开发与优化，熟悉主流深度学习框架，有实际业务落地经验。,lagou,https://lagou.example.invalid/jobs/420,2026-04-14,2026-06-04 10:15:30
51job-00421,数据开发工程师,成都博思软件有限公司,13-26K·14薪,成都,双流区,3-5年,大专,企业服务,1000-9999人,未融资,"SQL,Python,Spark,Hadoop,数据仓库",负责数据仓库建设和 ETL 流程开发，熟悉 Spark/Hive/Hadoop 生态，有海量数据处理经验优先。,51job,https://51job.example.invalid/jobs/421,2026-04-20,2026-06-02 11:15:30
lagou-00422,电商运营,成都星河软件有限公司,7-14K,成都,高新区,1-3年,硕士,教育培训,500-999人,天使轮,"电商运营,Excel,数据分析,用户增长",负责店铺运营、活动策划和数据复盘，具备天猫/京东等电商平台运营经验，善于数据驱动增长。,lagou,https://lagou.example.invalid/jobs/422,2026-05-23,2026-06-04 17:15:30
liepin-00423,销售经理,成都宏图软件有限公司,4-18K·14薪,成都,天府新区,3-5年,本科,企业服务,20-99人,未融资,"销售,客户沟通,渠道拓展",负责客户开发、商务谈判和渠道拓展，制定销售策略并完成业绩指标，具备较强的客户沟通能力。,liepin,https://liepin.example.invalid/jobs/423,2026-05-10,2026-06-03 10:15:30
liepin-00424,运维工程师,成都云智信息有限公司,10-20K·14薪,成都,天府新区,3-5年,大专,金融科技,1000-9999人,天使轮,"Linux,Docker,Kubernetes,Redis,MySQL",负责系统部署上线、监控告警和故障排查，熟悉 Linux、Docker 和 Kubernetes 容器编排。,liepin,https://liepin.example.invalid/jobs/424,2026-04-07,2026-06-04 19:15:30
liepin-00425,电商运营,成都云智软件有限公司,4-18K,成都,天府新区,5-10年,硕士,教育培训,500-999人,A轮,"电商运营,Excel,数据分析,用户增长",负责店铺运营、活动策划和数据复盘，具备天猫/京东等电商平台运营经验，善于数据驱动增长。,liepin,https://liepin.example.invalid/jobs/425,2026-03-25,2026-06-04 03:15:30
lagou-00426,Python 后端工程师,成都鼎新软件有限公司,14-21K,成都,金牛区,5-10年,本科,电子商务,1000-9999人,A轮,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，参与系统架构设计，使用 Python、FastAPI、PostgreSQL、Redis、Docker 构建稳定高效的微服务接口。,lagou,https://lagou.example.invalid/jobs/426,2026-04-21,2026-06-04 20:15:30
boss-00427,数据分析师,成都鼎新信息有限公司,7-19K,成都,武侯区,3-5年,不限,金融科技,1000-9999人,C轮及以上,"SQL,Python,Excel,Tableau,数据分析,数据可视化",负责业务数据分析、指标体系建设和数据看板搭建，熟练 SQL、Excel 和 Python，能独立完成分析报告。,boss,https://boss.example.invalid/jobs/427,2026-04-26,2026-06-04 09:15:30
boss-00428,产品经理,成都鼎新科技有限公司,8-26K·13薪,成都,金牛区,不限,大专,电子商务,1000-9999人,C轮及以上,"需求分析,原型设计,项目管理,Figma",负责需求分析、产品规划和项目推进，熟悉原型设计工具和敏捷开发流程，具备跨团队沟通协调能力。,boss,https://boss.example.invalid/jobs/428,2026-04-17,2026-06-02 22:15:30
liepin-00429,销售经理,成都天府数据有限公司,6-22K,成都,青羊区,不限,本科,教育培训,1000-9999人,天使轮,"销售,客户沟通,渠道拓展",负责客户开发、商务谈判和渠道拓展，制定销售策略并完成业绩指标，具备较强的客户沟通能力。,liepin,https://liepin.example.invalid/jobs/429,2026-04-02,2026-06-04 14:15:30
51job-00430,数据开发工程师,成都宏图软件有限公司,14-23K,成都,成华区,3-5年,不限,智能制造,500-999人,C轮及以上,"SQL,Python,Spark,Hadoop,数据仓库",负责数据仓库建设和 ETL 流程开发，熟悉 Spark/Hive/Hadoop 生态，有海量数据处理经验优先。,51job,https://51job.example.invalid/jobs/430,2026-05-27,2026-06-01 23:15:30
lagou-00431,算法工程师,成都宏图信息有限公司,20-37K,成都,双流区,1-3年,硕士,软件服务,1000-9999人,A轮,"Python,机器学习,深度学习,C++",负责推荐/搜索/广告等算法模型开发与优化，熟悉主流深度学习框架，有实际业务落地经验。,lagou,https://lagou.example.invalid/jobs/431,2026-04-14,2026-06-03 15:15:30
lagou-00432,运维工程师,成都天府信息有限公司,11-15K,成都,金牛区,5-10年,硕士,电子商务,20-99人,上市公司,"Linux,Docker,Kubernetes,Redis,MySQL",负责系统部署上线、监控告警和故障排查，熟悉 Linux、Docker 和 Kubernetes 容器编排。,lagou,https://lagou.example.invalid/jobs/432,2026-04-06,2026-06-04 05:15:30
51job-00433,产品经理,成都星河信息有限公司,10-21K,成都,青羊区,不限,大专,企业服务,500-999人,B轮,"需求分析,原型设计,项目管理,Figma",负责需求分析、产品规划和项目推进，熟悉原型设计工具和敏捷开发流程，具备跨团队沟通协调能力。,51job,https://51job.example.invalid/jobs/433,2026-04-14,2026-06-03 17:15:30
lagou-00434,运维工程师,成都云智数据有限公司,10-15K,成都,锦江区,1-3年,不限,智能制造,1000-9999人,未融资,"Linux,Docker,Kubernetes,Redis,MySQL",负责系统部署上线、监控告警和故障排查，熟悉 Linux、Docker 和 Kubernetes 容器编排。,lagou,https://lagou.example.invalid/jobs/434,2026-05-01,2026-06-04 06:15:30
boss-00435,测试工程师,成都博思信息有限公司,9-16K,成都,双流区,不限,不限,教育培训,500-999人,B轮,"Python,SQL,Linux",负责接口测试、自动化测试用例编写和质量保障，熟悉 Python 脚本和 SQL 查询，有 CI/CD 集成经验优先。,boss,https://boss.example.invalid/jobs/435,2026-04-19,2026-06-04 12:15:30
51job-00436,销售经理,成都天府信息有限公司,4-22K,成都,双流区,1-3年,大专,电子商务,1000-9999人,B轮,"销售,客户沟通,渠道拓展",负责客户开发、商务谈判和渠道拓展，制定销售策略并完成业绩指标，具备较强的客户沟通能力。,51job,https://51job.example.invalid/jobs/436,2026-05-05,2026-06-02 17:15:30
boss-00437,Python 后端工程师,成都宏图信息有限公司,13-26K,成都,金牛区,1-3年,本科,金融科技,500-999人,A轮,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，参与系统架构设计，使用 Python、FastAPI、PostgreSQL、Redis、Docker 构建稳定高效的微服务接口。,boss,https://boss.example.invalid/jobs/437,2026-03-27,2026-06-02 17:15:30
51job-00438,Python 后端工程师,成都星河信息有限公司,10-24K·13薪,成都,双流区,5-10年,不限,金融科技,500-999人,A轮,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，参与系统架构设计，使用 Python、FastAPI、PostgreSQL、Redis、Docker 构建稳定高效的微服务接口。,51job,https://51job.example.invalid/jobs/438,2026-04-26,2026-06-03 01:15:30
liepin-00439,产品经理,成都云智数据有限公司,9-21K,成都,金牛区,5-10年,硕士,智能制造,1000-9999人,A轮,"需求分析,原型设计,项目管理,Figma",负责需求分析、产品规划和项目推进，熟悉原型设计工具和敏捷开发流程，具备跨团队沟通协调能力。,liepin,https://liepin.example.invalid/jobs/439,2026-03-14,2026-06-02 19:15:30
51job-00440,前端开发工程师,成都鼎新软件有限公司,9-18K,成都,双流区,不限,大专,智能制造,1000-9999人,上市公司,"JavaScript,TypeScript,React,Vue",负责 Web 前端开发，参与组件库建设和性能优化，熟悉 React/Vue 技术栈，有 TypeScript 项目经验。,51job,https://51job.example.invalid/jobs/440,2026-03-19,2026-06-02 01:15:30
51job-00441,运维工程师,成都天府信息有限公司,8-19K·14薪,成都,武侯区,5-10年,本科,金融科技,1000-9999人,上市公司,"Linux,Docker,Kubernetes,Redis,MySQL",负责系统部署上线、监控告警和故障排查，熟悉 Linux、Docker 和 Kubernetes 容器编排。,51job,https://51job.example.invalid/jobs/441,2026-05-21,2026-06-04 03:15:30
51job-00442,前端开发工程师,成都鼎新信息有限公司,11-22K·13薪,成都,青羊区,5-10年,大专,互联网,20-99人,C轮及以上,"JavaScript,TypeScript,React,Vue",负责 Web 前端开发，参与组件库建设和性能优化，熟悉 React/Vue 技术栈，有 TypeScript 项目经验。,51job,https://51job.example.invalid/jobs/442,2026-05-25,2026-06-02 18:15:30
51job-00443,Java 开发工程师,成都博思数据有限公司,11-22K,成都,锦江区,不限,本科,软件服务,20-99人,未融资,"Java,Spring Boot,MySQL,Redis,Linux",负责 Java 后端系统开发与维护，熟悉 Spring Boot、MySQL、Redis 和 Linux 环境部署，有分布式项目经验优先。,51job,https://51job.example.invalid/jobs/443,2026-05-29,2026-06-02 20:15:30
lagou-00444,电商运营,成都蓉创软件有限公司,7-12K·13薪,成都,青羊区,1-3年,硕士,企业服务,100-499人,C轮及以上,"电商运营,Excel,数据分析,用户增长",负责店铺运营、活动策划和数据复盘，具备天猫/京东等电商平台运营经验，善于数据驱动增长。,lagou,https://lagou.example.invalid/jobs/444,2026-05-11,2026-06-03 13:15:30
lagou-00445,数据开发工程师,成都蓉创数据有限公司,11-28K,成都,双流区,5-10年,大专,电子商务,1000-9999人,未融资,"SQL,Python,Spark,Hadoop,数据仓库",负责数据仓库建设和 ETL 流程开发，熟悉 Spark/Hive/Hadoop 生态，有海量数据处理经验优先。,lagou,https://lagou.example.invalid/jobs/445,2026-05-17,2026-06-04 20:15:30
lagou-00446,前端开发工程师,成都星河科技有限公司,9-23K·14薪,成都,双流区,不限,不限,电子商务,100-499人,B轮,"JavaScript,TypeScript,React,Vue",负责 Web 前端开发，参与组件库建设和性能优化，熟悉 React/Vue 技术栈，有 TypeScript 项目经验。,lagou,https://lagou.example.invalid/jobs/446,2026-04-11,2026-06-03 15:15:30
boss-00447,算法工程师,成都蓉创软件有限公司,20-32K,成都,成华区,1-3年,不限,教育培训,100-499人,A轮,"Python,机器学习,深度学习,C++",负责推荐/搜索/广告等算法模型开发与优化，熟悉主流深度学习框架，有实际业务落地经验。,boss,https://boss.example.invalid/jobs/447,2026-04-01,2026-06-02 23:15:30
lagou-00448,电商运营,成都博思信息有限公司,6-18K,成都,武侯区,不限,本科,互联网,100-499人,B轮,"电商运营,Excel,数据分析,用户增长",负责店铺运营、活动策划和数据复盘，具备天猫/京东等电商平台运营经验，善于数据驱动增长。,lagou,https://lagou.example.invalid/jobs/448,2026-04-25,2026-06-02 04:15:30
51job-00449,运维工程师,成都鼎新软件有限公司,9-19K,成都,金牛区,5-10年,不限,软件服务,100-499人,未融资,"Linux,Docker,Kubernetes,Redis,MySQL",负责系统部署上线、监控告警和故障排查，熟悉 Linux、Docker 和 Kubernetes 容器编排。,51job,https://51job.example.invalid/jobs/449,2026-04-10,2026-06-04 02:15:30
lagou-00450,Python 后端工程师,成都宏图科技有限公司,13-25K·13薪,成都,天府新区,3-5年,硕士,金融科技,1000-9999人,未融资,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，参与系统架构设计，使用 Python、FastAPI、PostgreSQL、Redis、Docker 构建稳定高效的微服务接口。,lagou,https://lagou.example.invalid/jobs/450,2026-04-10,2026-06-04 09:15:30
51job-00451,测试工程师,成都蓉创信息有限公司,5-15K·14薪,成都,锦江区,不限,大专,金融科技,20-99人,天使轮,"Python,SQL,Linux",负责接口测试、自动化测试用例编写和质量保障，熟悉 Python 脚本和 SQL 查询，有 CI/CD 集成经验优先。,51job,https://51job.example.invalid/jobs/451,2026-05-14,2026-06-02 06:15:30
boss-00452,测试工程师,成都鼎新信息有限公司,5-16K,成都,双流区,不限,硕士,企业服务,1000-9999人,B轮,"Python,SQL,Linux",负责接口测试、自动化测试用例编写和质量保障，熟悉 Python 脚本和 SQL 查询，有 CI/CD 集成经验优先。,boss,https://boss.example.invalid/jobs/452,2026-04-18,2026-06-04 10:15:30
boss-00453,算法工程师,成都锦城信息有限公司,16-37K,成都,天府新区,3-5年,本科,企业服务,20-99人,上市公司,"Python,机器学习,深度学习,C++",负责推荐/搜索/广告等算法模型开发与优化，熟悉主流深度学习框架，有实际业务落地经验。,boss,https://boss.example.invalid/jobs/453,2026-04-24,2026-06-01 23:15:30
liepin-00454,销售经理,成都博思科技有限公司,7-18K,成都,成华区,1-3年,大专,金融科技,1000-9999人,A轮,"销售,客户沟通,渠道拓展",负责客户开发、商务谈判和渠道拓展，制定销售策略并完成业绩指标，具备较强的客户沟通能力。,liepin,https://liepin.example.invalid/jobs/454,2026-05-13,2026-06-03 17:15:30
51job-00455,产品经理,成都鼎新信息有限公司,11-25K·13薪,成都,锦江区,5-10年,硕士,金融科技,500-999人,C轮及以上,"需求分析,原型设计,项目管理,Figma",负责需求分析、产品规划和项目推进，熟悉原型设计工具和敏捷开发流程，具备跨团队沟通协调能力。,51job,https://51job.example.invalid/jobs/455,2026-04-20,2026-06-04 11:15:30
lagou-00456,Java 开发工程师,成都星河科技有限公司,11-24K·14薪,成都,双流区,3-5年,硕士,智能制造,100-499人,上市公司,"Java,Spring Boot,MySQL,Redis,Linux",负责 Java 后端系统开发与维护，熟悉 Spring Boot、MySQL、Redis 和 Linux 环境部署，有分布式项目经验优先。,lagou,https://lagou.example.invalid/jobs/456,2026-03-16,2026-06-02 17:15:30
51job-00457,UI 设计师,成都宏图数据有限公司,9-14K,成都,天府新区,1-3年,本科,企业服务,100-499人,C轮及以上,"Figma,Photoshop,原型设计",负责产品界面设计、设计规范制定和交互细节优化，熟悉 Figma 和 PS，对用户体验有较高追求。,51job,https://51job.example.invalid/jobs/457,2026-04-10,2026-06-04 13:15:30
boss-00458,销售经理,成都博思科技有限公司,4-18K·13薪,成都,武侯区,3-5年,本科,电子商务,20-99人,C轮及以上,"销售,客户沟通,渠道拓展",负责客户开发、商务谈判和渠道拓展，制定销售策略并完成业绩指标，具备较强的客户沟通能力。,boss,https://boss.example.invalid/jobs/458,2026-03-31,2026-06-02 17:15:30
lagou-00459,数据开发工程师,成都博思数据有限公司,13-24K,成都,双流区,5-10年,硕士,教育培训,500-999人,A轮,"SQL,Python,Spark,Hadoop,数据仓库",负责数据仓库建设和 ETL 流程开发，熟悉 Spark/Hive/Hadoop 生态，有海量数据处理经验优先。,lagou,https://lagou.example.invalid/jobs/459,2026-05-30,2026-06-04 13:15:30
