source_job_id,title,company_name,salary_text,city,district,experience,education,industry,company_size,financing_stage,skills,description,source,source_url,publish_time
sample-0290,Java 开发工程师,成都云智科技有限公司62,8-24K·13薪,成都,武侯区,3-5年,本科,智能制造,500-999人,A轮,"Java,Spring Boot,MySQL,Redis,Linux",负责 Java 后端系统开发，熟悉 Spring Boot、MySQL、Redis 和 Linux。,sample,https://example.invalid/jobs/290,2026-04-26
sample-0291,产品经理,成都蓉创科技有限公司8,10-22K,成都,青羊区,5-10年,本科,智能制造,100-499人,上市公司,"需求分析,原型设计,项目管理,Figma",负责需求分析、产品规划和项目推进，熟悉原型设计和跨团队沟通。,sample,https://example.invalid/jobs/291,2026-03-29
sample-0292,Python 后端工程师,成都云智科技有限公司50,13-25K·13薪,成都,双流区,1-3年,本科,智能制造,100-499人,上市公司,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，使用 Python、FastAPI、SQL、Redis 构建稳定接口。,sample,https://example.invalid/jobs/292,2026-04-11
sample-0293,UI 设计师,成都云智科技有限公司38,8-18K·13薪,成都,锦江区,5-10年,大专,智能制造,500-999人,上市公司,"Figma,Photoshop,原型设计",负责产品界面设计、设计规范维护和交互细节优化，熟悉 Figma。,sample,https://example.invalid/jobs/293,2026-05-13
sample-0294,UI 设计师,成都锦城科技有限公司29,6-18K,成都,金牛区,5-10年,本科,电子商务,500-999人,C轮及以上,"Figma,Photoshop,原型设计",负责产品界面设计、设计规范维护和交互细节优化，熟悉 Figma。,sample,https://example.invalid/jobs/294,2026-05-06
sample-0295,产品经理,成都星河科技有限公司61,11-20K·14薪,成都,武侯区,不限,硕士,教育培训,500-999人,B轮,"需求分析,原型设计,项目管理,Figma",负责需求分析、产品规划和项目推进，熟悉原型设计和跨团队沟通。,sample,https://example.invalid/jobs/295,2026-05-28
sample-0296,Python 后端工程师,成都天府科技有限公司73,11-23K,成都,双流区,1-3年,本科,企业服务,100-499人,未融资,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，使用 Python、FastAPI、SQL、Redis 构建稳定接口。,sample,https://example.invalid/jobs/296,2026-04-21
sample-0297,电商运营,成都天府科技有限公司1,6-13K·13薪,成都,高新区,3-5年,大专,企业服务,100-499人,C轮及以上,"电商运营,Excel,数据分析,用户增长",负责店铺运营、活动策划和数据复盘，具备电商平台运营经验。,sample,https://example.invalid/jobs/297,2026-03-14
sample-0298,前端开发工程师,成都天府科技有限公司55,10-18K,成都,双流区,5-10年,硕士,金融科技,20-99人,未融资,"JavaScript,TypeScript,React,Vue",负责 Web 前端开发，熟悉 React 或 Vue，有 TypeScript 项目经验。,sample,https://example.invalid/jobs/298,2026-03-17
sample-0299,UI 设计师,成都云智科技有限公司3,6-18K,成都,青羊区,1-3年,大专,智能制造,500-999人,A轮,"Figma,Photoshop,原型设计",负责产品界面设计、设计规范维护和交互细节优化，熟悉 Figma。,sample,https://example.invalid/jobs/299,2026-04-23
sample-0300,前端开发工程师,成都锦城科技有限公司6,7-23K·13薪,成都,武侯区,3-5年,硕士,智能制造,500-999人,B轮,"JavaScript,TypeScript,React,Vue",负责 Web 前端开发，熟悉 React 或 Vue，有 TypeScript 项目经验。,sample,https://example.invalid/jobs/300,2026-05-13
sample-0301,前端开发工程师,成都云智科技有限公司52,9-24K·13薪,成都,锦江区,1-3年,大专,智能制造,100-499人,天使轮,"JavaScript,TypeScript,React,Vue",负责 Web 前端开发，熟悉 React 或 Vue，有 TypeScript 项目经验。,sample,https://example.invalid/jobs/301,2026-05-10
sample-0302,Python 后端工程师,成都锦城科技有限公司49,14-23K,成都,高新区,不限,不限,智能制造,20-99人,上市公司,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，使用 Python、FastAPI、SQL、Redis 构建稳定接口。,sample,https://example.invalid/jobs/302,2026-04-18
sample-0303,Python 后端工程师,成都蓉创科技有限公司16,10-22K·14薪,成都,双流区,3-5年,硕士,智能制造,100-499人,天使轮,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，使用 Python、FastAPI、SQL、Redis 构建稳定接口。,sample,https://example.invalid/jobs/303,2026-04-08
sample-0304,Python 后端工程师,成都蓉创科技有限公司80,12-27K,成都,成华区,1-3年,硕士,企业服务,20-99人,C轮及以上,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，使用 Python、FastAPI、SQL、Redis 构建稳定接口。,sample,https://example.invalid/jobs/304,2026-03-11
sample-0305,销售经理,成都蓉创科技有限公司26,4-21K,成都,天府新区,1-3年,本科,企业服务,100-499人,A轮,"销售,客户沟通,渠道拓展",负责客户开发、商务谈判和渠道拓展，具备较强客户沟通能力。,sample,https://example.invalid/jobs/305,2026-05-21
sample-0306,运维工程师,成都天府科技有限公司27,9-17K,成都,天府新区,3-5年,大专,互联网,20-99人,上市公司,"Linux,Docker,Kubernetes,Redis,MySQL",负责系统部署、监控和故障处理，熟悉 Linux、Docker 和 Kubernetes。,sample,https://example.invalid/jobs/306,2026-03-25
sample-0307,Java 开发工程师,成都锦城科技有限公司13,8-26K,成都,武侯区,1-3年,硕士,电子商务,500-999人,B轮,"Java,Spring Boot,MySQL,Redis,Linux",负责 Java 后端系统开发，熟悉 Spring Boot、MySQL、Redis 和 Linux。,sample,https://example.invalid/jobs/307,2026-05-23
sample-0308,Python 后端工程师,成都天府科技有限公司41,10-23K,成都,金牛区,不限,不限,企业服务,20-99人,未融资,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，使用 Python、FastAPI、SQL、Redis 构建稳定接口。,sample,https://example.invalid/jobs/308,2026-04-27
sample-0309,前端开发工程师,成都锦城科技有限公司12,8-22K·13薪,成都,成华区,3-5年,大专,互联网,1000-9999人,B轮,"JavaScript,TypeScript,React,Vue",负责 Web 前端开发，熟悉 React 或 Vue，有 TypeScript 项目经验。,sample,https://example.invalid/jobs/309,2026-04-08
sample-0310,电商运营,成都星河科技有限公司15,6-17K·14薪,成都,锦江区,不限,大专,互联网,1000-9999人,C轮及以上,"电商运营,Excel,数据分析,用户增长",负责店铺运营、活动策划和数据复盘，具备电商平台运营经验。,sample,https://example.invalid/jobs/310,2026-04-11
sample-0311,电商运营,成都蓉创科技有限公司46,8-18K,成都,双流区,不限,大专,金融科技,1000-9999人,未融资,"电商运营,Excel,数据分析,用户增长",负责店铺运营、活动策划和数据复盘，具备电商平台运营经验。,sample,https://example.invalid/jobs/311,2026-03-17
sample-0312,运维工程师,成都蓉创科技有限公司2,10-15K,成都,金牛区,1-3年,本科,教育培训,20-99人,B轮,"Linux,Docker,Kubernetes,Redis,MySQL",负责系统部署、监控和故障处理，熟悉 Linux、Docker 和 Kubernetes。,sample,https://example.invalid/jobs/312,2026-05-01
sample-0313,数据分析师,成都星河科技有限公司2,9-20K·14薪,成都,高新区,5-10年,硕士,企业服务,100-499人,未融资,"SQL,Python,Excel,Tableau,数据分析,数据可视化",负责业务数据分析、指标体系建设和数据可视化，熟练 SQL、Excel 和 Python。,sample,https://example.invalid/jobs/313,2026-05-15
sample-0314,电商运营,成都星河科技有限公司65,6-14K·13薪,成都,高新区,5-10年,硕士,企业服务,100-499人,未融资,"电商运营,Excel,数据分析,用户增长",负责店铺运营、活动策划和数据复盘，具备电商平台运营经验。,sample,https://example.invalid/jobs/314,2026-04-29
sample-0315,电商运营,成都云智科技有限公司41,7-18K,成都,天府新区,5-10年,不限,互联网,1000-9999人,B轮,"电商运营,Excel,数据分析,用户增长",负责店铺运营、活动策划和数据复盘，具备电商平台运营经验。,sample,https://example.invalid/jobs/315,2026-04-01
sample-0316,Python 后端工程师,成都蓉创科技有限公司66,14-21K,成都,成华区,1-3年,硕士,电子商务,500-999人,未融资,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，使用 Python、FastAPI、SQL、Redis 构建稳定接口。,sample,https://example.invalid/jobs/316,2026-03-18
sample-0317,数据分析师,成都云智科技有限公司58,9-20K·14薪,成都,金牛区,不限,大专,互联网,500-999人,A轮,"SQL,Python,Excel,Tableau,数据分析,数据可视化",负责业务数据分析、指标体系建设和数据可视化，熟练 SQL、Excel 和 Python。,sample,https://example.invalid/jobs/317,2026-03-11
sample-0318,产品经理,成都星河科技有限公司64,12-24K,成都,锦江区,5-10年,不限,电子商务,100-499人,天使轮,"需求分析,原型设计,项目管理,Figma",负责需求分析、产品规划和项目推进，熟悉原型设计和跨团队沟通。,sample,https://example.invalid/jobs/318,2026-05-29
sample-0319,Java 开发工程师,成都天府科技有限公司14,11-22K·14薪,成都,金牛区,不限,不限,企业服务,1000-9999人,B轮,"Java,Spring Boot,MySQL,Redis,Linux",负责 Java 后端系统开发，熟悉 Spring Boot、MySQL、Redis 和 Linux。,sample,https://example.invalid/jobs/319,2026-05-10
sample-0320,销售经理,成都天府科技有限公司71,8-19K·14薪,成都,高新区,5-10年,大专,智能制造,100-499人,上市公司,"销售,客户沟通,渠道拓展",负责客户开发、商务谈判和渠道拓展，具备较强客户沟通能力。,sample,https://example.invalid/jobs/320,2026-06-03
sample-0321,前端开发工程师,成都蓉创科技有限公司54,7-23K·13薪,成都,双流区,1-3年,本科,金融科技,500-999人,A轮,"JavaScript,TypeScript,React,Vue",负责 Web 前端开发，熟悉 React 或 Vue，有 TypeScript 项目经验。,sample,https://example.invalid/jobs/321,2026-03-31
sample-0322,电商运营,成都锦城科技有限公司71,5-13K·14薪,成都,成华区,1-3年,大专,软件服务,500-999人,上市公司,"电商运营,Excel,数据分析,用户增长",负责店铺运营、活动策划和数据复盘，具备电商平台运营经验。,sample,https://example.invalid/jobs/322,2026-03-18
sample-0323,测试工程师,成都天府科技有限公司72,6-14K·13薪,成都,金牛区,5-10年,本科,企业服务,1000-9999人,未融资,"Python,SQL,Linux",负责接口测试、自动化测试和质量保障，熟悉 Python 脚本和 SQL。,sample,https://example.invalid/jobs/323,2026-05-20
sample-0324,UI 设计师,成都星河科技有限公司8,5-13K·14薪,成都,高新区,3-5年,大专,电子商务,500-999人,天使轮,"Figma,Photoshop,原型设计",负责产品界面设计、设计规范维护和交互细节优化，熟悉 Figma。,sample,https://example.invalid/jobs/324,2026-05-16
sample-0325,Python 后端工程师,成都蓉创科技有限公司14,12-24K,成都,天府新区,1-3年,硕士,软件服务,500-999人,上市公司,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，使用 Python、FastAPI、SQL、Redis 构建稳定接口。,sample,https://example.invalid/jobs/325,2026-04-19
sample-0326,Python 后端工程师,成都云智科技有限公司71,13-27K·14薪,成都,金牛区,不限,本科,软件服务,1000-9999人,天使轮,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，使用 Python、FastAPI、SQL、Redis 构建稳定接口。,sample,https://example.invalid/jobs/326,2026-03-08
sample-0327,测试工程师,成都云智科技有限公司23,9-15K,成都,天府新区,1-3年,大专,智能制造,20-99人,B轮,"Python,SQL,Linux",负责接口测试、自动化测试和质量保障，熟悉 Python 脚本和 SQL。,sample,https://example.invalid/jobs/327,2026-04-27
sample-0328,Python 后端工程师,成都锦城科技有限公司75,13-25K·13薪,成都,锦江区,不限,本科,金融科技,100-499人,未融资,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，使用 Python、FastAPI、SQL、Redis 构建稳定接口。,sample,https://example.invalid/jobs/328,2026-05-18
sample-0329,前端开发工程师,成都锦城科技有限公司10,9-17K·13薪,成都,金牛区,1-3年,大专,教育培训,20-99人,C轮及以上,"JavaScript,TypeScript,React,Vue",负责 Web 前端开发，熟悉 React 或 Vue，有 TypeScript 项目经验。,sample,https://example.invalid/jobs/329,2026-04-02
sample-0330,前端开发工程师,成都锦城科技有限公司28,10-23K,成都,青羊区,3-5年,本科,电子商务,100-499人,C轮及以上,"JavaScript,TypeScript,React,Vue",负责 Web 前端开发，熟悉 React 或 Vue，有 TypeScript 项目经验。,sample,https://example.invalid/jobs/330,2026-04-20
sample-0331,UI 设计师,成都星河科技有限公司58,8-13K,成都,金牛区,1-3年,不限,智能制造,500-999人,B轮,"Figma,Photoshop,原型设计",负责产品界面设计、设计规范维护和交互细节优化，熟悉 Figma。,sample,https://example.invalid/jobs/331,2026-03-10
sample-0332,Java 开发工程师,成都蓉创科技有限公司66,11-23K·13薪,成都,金牛区,5-10年,硕士,互联网,500-999人,上市公司,"Java,Spring Boot,MySQL,Redis,Linux",负责 Java 后端系统开发，熟悉 Spring Boot、MySQL、Redis 和 Linux。,sample,https://example.invalid/jobs/332,2026-05-31
sample-0333,数据分析师,成都星河科技有限公司9,8-16K,成都,高新区,1-3年,硕士,企业服务,20-99人,天使轮,"SQL,Python,Excel,Tableau,数据分析,数据可视化",负责业务数据分析、指标体系建设和数据可视化，熟练 SQL、Excel 和 Python。,sample,https://example.invalid/jobs/333,2026-05-13
sample-0334,UI 设计师,成都云智科技有限公司43,8-14K,成都,天府新区,不限,不限,互联网,100-499人,A轮,"Figma,Photoshop,原型设计",负责产品界面设计、设计规范维护和交互细节优化，熟悉 Figma。,sample,https://example.invalid/jobs/334,2026-05-31
sample-0335,UI 设计师,成都天府科技有限公司58,5-16K·13薪,成都,双流区,5-10年,本科,互联网,1000-9999人,上市公司,"Figma,Photoshop,原型设计",负责产品界面设计、设计规范维护和交互细节优化，熟悉 Figma。,sample,https://example.invalid/jobs/335,2026-04-12
sample-0336,Java 开发工程师,成都锦城科技有限公司10,12-19K,成都,高新区,不限,本科,企业服务,500-999人,C轮及以上,"Java,Spring Boot,MySQL,Redis,Linux",负责 Java 后端系统开发，熟悉 Spring Boot、MySQL、Redis 和 Linux。,sample,https://example.invalid/jobs/336,2026-03-21
sample-0337,Java 开发工程师,成都星河科技有限公司61,10-26K·14薪,成都,高新区,1-3年,大专,智能制造,1000-9999人,C轮及以上,"Java,Spring Boot,MySQL,Redis,Linux",负责 Java 后端系统开发，熟悉 Spring Boot、MySQL、Redis 和 Linux。,sample,https://example.invalid/jobs/337,2026-04-14
sample-0338,产品经理,成都云智科技有限公司16,9-23K·13薪,成都,锦江区,不限,硕士,教育培训,20-99人,A轮,"需求分析,原型设计,项目管理,Figma",负责需求分析、产品规划和项目推进，熟悉原型设计和跨团队沟通。,sample,https://example.invalid/jobs/338,2026-06-02
sample-0339,数据分析师,成都星河科技有限公司21,8-18K·14薪,成都,锦江区,1-3年,本科,软件服务,20-99人,天使轮,"SQL,Python,Excel,Tableau,数据分析,数据可视化",负责业务数据分析、指标体系建设和数据可视化，熟练 SQL、Excel 和 Python。,sample,https://example.invalid/jobs/339,2026-03-13
sample-0340,销售经理,成都云智科技有限公司33,4-24K,成都,武侯区,1-3年,硕士,电子商务,500-999人,天使轮,"销售,客户沟通,渠道拓展",负责客户开发、商务谈判和渠道拓展，具备较强客户沟通能力。,sample,https://example.invalid/jobs/340,2026-04-27
sample-0341,数据分析师,成都天府科技有限公司63,6-19K,成都,金牛区,3-5年,本科,智能制造,100-499人,C轮及以上,"SQL,Python,Excel,Tableau,数据分析,数据可视化",负责业务数据分析、指标体系建设和数据可视化，熟练 SQL、Excel 和 Python。,sample,https://example.invalid/jobs/341,2026-05-10
sample-0342,销售经理,成都星河科技有限公司41,6-22K·14薪,成都,高新区,1-3年,硕士,电子商务,500-999人,天使轮,"销售,客户沟通,渠道拓展",负责客户开发、商务谈判和渠道拓展，具备较强客户沟通能力。,sample,https://example.invalid/jobs/342,2026-05-13
sample-0343,测试工程师,成都蓉创科技有限公司63,8-19K·14薪,成都,成华区,不限,大专,智能制造,20-99人,A轮,"Python,SQL,Linux",负责接口测试、自动化测试和质量保障，熟悉 Python 脚本和 SQL。,sample,https://example.invalid/jobs/343,2026-04-19
sample-0344,前端开发工程师,成都云智科技有限公司10,11-20K·13薪,成都,武侯区,不限,硕士,企业服务,100-499人,未融资,"JavaScript,TypeScript,React,Vue",负责 Web 前端开发，熟悉 React 或 Vue，有 TypeScript 项目经验。,sample,https://example.invalid/jobs/344,2026-03-15
sample-0345,UI 设计师,成都蓉创科技有限公司29,7-20K,成都,双流区,3-5年,大专,金融科技,20-99人,B轮,"Figma,Photoshop,原型设计",负责产品界面设计、设计规范维护和交互细节优化，熟悉 Figma。,sample,https://example.invalid/jobs/345,2026-04-18
sample-0346,测试工程师,成都星河科技有限公司66,9-12K,成都,锦江区,5-10年,大专,软件服务,100-499人,上市公司,"Python,SQL,Linux",负责接口测试、自动化测试和质量保障，熟悉 Python 脚本和 SQL。,sample,https://example.invalid/jobs/346,2026-03-17
sample-0347,电商运营,成都锦城科技有限公司9,6-11K,成都,青羊区,3-5年,大专,互联网,100-499人,C轮及以上,"电商运营,Excel,数据分析,用户增长",负责店铺运营、活动策划和数据复盘，具备电商平台运营经验。,sample,https://example.invalid/jobs/347,2026-04-02
sample-0348,测试工程师,成都云智科技有限公司42,8-19K·14薪,成都,高新区,3-5年,本科,教育培训,100-499人,B轮,"Python,SQL,Linux",负责接口测试、自动化测试和质量保障，熟悉 Python 脚本和 SQL。,sample,https://example.invalid/jobs/348,2026-05-29
sample-0349,运维工程师,成都天府科技有限公司67,9-16K·13薪,成都,青羊区,3-5年,本科,金融科技,1000-9999人,C轮及以上,"Linux,Docker,Kubernetes,Redis,MySQL",负责系统部署、监控和故障处理，熟悉 Linux、Docker 和 Kubernetes。,sample,https://example.invalid/jobs/349,2026-04-16
sample-0350,Python 后端工程师,成都蓉创科技有限公司10,14-23K·14薪,成都,青羊区,3-5年,大专,软件服务,100-499人,天使轮,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，使用 Python、FastAPI、SQL、Redis 构建稳定接口。,sample,https://example.invalid/jobs/350,2026-05-13
sample-0351,测试工程师,成都天府科技有限公司15,9-13K,成都,金牛区,5-10年,硕士,软件服务,100-499人,上市公司,"Python,SQL,Linux",负责接口测试、自动化测试和质量保障，熟悉 Python 脚本和 SQL。,sample,https://example.invalid/jobs/351,2026-04-11
sample-0352,运维工程师,成都蓉创科技有限公司18,7-18K,成都,锦江区,不限,大专,互联网,100-499人,A轮,"Linux,Docker,Kubernetes,Redis,MySQL",负责系统部署、监控和故障处理，熟悉 Linux、Docker 和 Kubernetes。,sample,https://example.invalid/jobs/352,2026-05-18
sample-0353,前端开发工程师,成都星河科技有限公司11,11-23K,成都,成华区,5-10年,硕士,企业服务,1000-9999人,天使轮,"JavaScript,TypeScript,React,Vue",负责 Web 前端开发，熟悉 React 或 Vue，有 TypeScript 项目经验。,sample,https://example.invalid/jobs/353,2026-03-11
sample-0354,数据分析师,成都锦城科技有限公司22,9-17K,成都,成华区,5-10年,不限,软件服务,1000-9999人,B轮,"SQL,Python,Excel,Tableau,数据分析,数据可视化",负责业务数据分析、指标体系建设和数据可视化，熟练 SQL、Excel 和 Python。,sample,https://example.invalid/jobs/354,2026-03-16
sample-0355,前端开发工程师,成都蓉创科技有限公司20,7-17K,成都,双流区,不限,大专,金融科技,20-99人,C轮及以上,"JavaScript,TypeScript,React,Vue",负责 Web 前端开发，熟悉 React 或 Vue，有 TypeScript 项目经验。,sample,https://example.invalid/jobs/355,2026-03-29
sample-0356,UI 设计师,成都蓉创科技有限公司78,5-14K·14薪,成都,锦江区,不限,硕士,教育培训,1000-9999人,A轮,"Figma,Photoshop,原型设计",负责产品界面设计、设计规范维护和交互细节优化，熟悉 Figma。,sample,https://example.invalid/jobs/356,2026-03-11
sample-0357,Python 后端工程师,成都蓉创科技有限公司45,14-27K,成都,双流区,不限,硕士,软件服务,500-999人,B轮,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，使用 Python、FastAPI、SQL、Redis 构建稳定接口。,sample,https://example.invalid/jobs/357,2026-04-03
sample-0358,数据分析师,成都云智科技有限公司1,6-19K·14薪,成都,青羊区,不限,不限,金融科技,100-499人,上市公司,"SQL,Python,Excel,Tableau,数据分析,数据可视化",负责业务数据分析、指标体系建设和数据可视化，熟练 SQL、Excel 和 Python。,sample,https://example.invalid/jobs/358,2026-05-02
sample-0359,测试工程师,成都锦城科技有限公司75,8-17K,成都,双流区,3-5年,硕士,教育培训,500-999人,C轮及以上,"Python,SQL,Linux",负责接口测试、自动化测试和质量保障，熟悉 Python 脚本和 SQL。,sample,https://example.invalid/jobs/359,2026-05-15
sample-0360,产品经理,成都锦城科技有限公司23,11-22K·14薪,成都,天府新区,5-10年,本科,电子商务,500-999人,上市公司,"需求分析,原型设计,项目管理,Figma",负责需求分析、产品规划和项目推进，熟悉原型设计和跨团队沟通。,sample,https://example.invalid/jobs/360,2026-03-25
